V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
129,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
101,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
118,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
104,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
1632,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
1319,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
6,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
15,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
6,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
337,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2079,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,total-registered-deaths,Total registered deaths
966,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
12,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
337,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
30,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
219,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
386,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
595,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
7,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
276,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,total-registered-deaths,Total registered deaths
345,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
6,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
100,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
9,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
284,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,5-9,total-registered-deaths,Total registered deaths
1444,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,90+,90+,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,1-4,1-4,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
43,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
36,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
15,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
14,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
63,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
771,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,90+,90+,total-registered-deaths,Total registered deaths
8,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,1-4,1-4,total-registered-deaths,Total registered deaths
662,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
70,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
18,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
122,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
65,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
162,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
208,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
625,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
50,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,5-9,total-registered-deaths,Total registered deaths
738,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
84,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,1-4,1-4,total-registered-deaths,Total registered deaths
61,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
173,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
21,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
22,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
142,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
,x,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
37,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
47,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
75,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
167,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
21,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
925,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
25,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
879,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
5,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
520,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
11,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
617,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
806,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
76,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
29,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
129,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
7,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,5-9,total-registered-deaths,Total registered deaths
20,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
152,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
10,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
43,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
16,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
1363,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
85,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
51,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
35,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
27,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
103,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
16,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
37,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,1-4,1-4,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
14,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
64,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,0-1,0-1,total-registered-deaths,Total registered deaths
1772,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
10204,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
204,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
276,,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
328,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
718,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-23,Week 23,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
1779,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
10709,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
30,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
96,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
187,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
464,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
10,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
229,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
1588,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
54,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
404,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
297,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
6,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
17,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
256,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,5-9,5-9,total-registered-deaths,Total registered deaths
11,,2021,2021,K04000001,England and Wales,week-23,Week 23,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-23,Week 23,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
